COUNTY_NAME,MUNICIPALITY,MUNICIPALITY_NAME,VOTINGDISTRICT,VOTINGDISTRIC_NAME,VALID_VOTES,VOTES,ELIGIBLE_VOTERS,ELECTION_PARTICIPATION,M,C,L,KD,S,V,MP,SD,FI,AfS,BLANK
Stockholms län,0183,Sundbyberg,01830114,Hallonbergen 1,653,658,976,67.42,12.86,2.45,2.6,2.76,45.94,12.71,3.52,15.31,0.31,0.77,0.76
Stockholms län,0183,Sundbyberg,01830115,Hallonbergen 2,761,765,1115,68.61,13.8,2.5,1.97,3.81,45.34,17.21,4.07,9.86,0.26,0.39,0.52
Stockholms län,0183,Sundbyberg,01830116,Hallonbergen 3,743,747,1080,69.17,10.36,2.42,2.96,4.44,46.84,16.29,3.36,12.38,0.27,0.13,0.54
Stockholms län,0183,Sundbyberg,01830117,Duvbo 1,935,938,1060,88.49,26.74,7.38,11.76,4.71,20,9.63,8.56,9.41,0.43,0.53,0.11
Stockholms län,0183,Sundbyberg,01830118,Duvbo 2,894,899,1048,85.78,30.76,10.18,11.97,5.59,17.56,5.59,7.16,10.07,0.11,0.22,0.44
Stockholms län,0183,Sundbyberg,01830119,Rissne 2,1045,1057,1370,77.15,16.56,4.4,5.55,4.11,33.11,17.42,5.17,11.96,0.19,0.38,1.04
Stockholms län,0183,Sundbyberg,01830120,Rissne 3,851,856,1122,76.29,16.33,4.58,3.29,4.11,34.55,20.21,5.99,9.52,0.24,,0.47
Stockholms län,0183,Sundbyberg,01830121,Rissne 4,897,913,1247,73.22,13.38,3.9,3.79,5.57,36.23,17.28,4.79,13.82,0.11,0.22,1.53
Stockholms län,0183,Sundbyberg,01830122,Rissne 1,945,959,1294,74.11,17.04,5.5,4.02,4.13,34.39,13.97,5.5,13.12,0.42,0.42,1.25
Stockholms län,0183,Sundbyberg,01830123,Stora Ursvik 1,1180,1187,1447,82.03,32.2,11.53,8.98,5.51,19.24,7.97,7.03,6.19,0.17,0.51,0.59
Stockholms län,0183,Sundbyberg,01830124,Lilla Ursvik/Brotorp/Kymlinge,1521,1533,1690,90.71,30.97,12.23,11.11,5.72,18.87,5.52,6.64,7.69,0.39,0.26,0.78
Stockholms län,0183,Sundbyberg,01830125,Centrala Sundbyberg 6,1165,1171,1374,85.23,21.03,8.67,10.13,5.84,22.58,9.79,6.09,14.51,0.43,0.26,0.34
Stockholms län,0183,Sundbyberg,01830126,Stora Ursvik 2,860,863,1024,84.28,29.42,10.12,5.35,6.4,25.93,8.72,5.58,7.67,0.35,0.23,0.23
Stockholms län,0183,Sundbyberg,01830127,Stora Ursvik 3,711,716,906,79.03,19.13,7.17,5.63,3.94,32.63,14.06,5.06,10.55,0.28,0.42,0.56
Stockholms län,0183,Sundbyberg,01830128,Lilla Alby 3,1151,1156,1252,92.33,33.45,10.95,9.21,6.78,18.68,3.56,6.08,10.43,0.35,,0.43
Stockholms län,0184,Solna,01840101,1 Järvastaden S,963,964,1091,88.36,30.11,11.53,7.48,6.85,23.05,8.52,5.3,6.44,0.31,0.1,0.1
Stockholms län,0184,Solna,01840102,2 Ritorp-Nya Ulriksdal,791,793,972,81.58,25.54,8.22,9.48,5.06,24.15,10.11,4.8,11.25,0.51,0.25,0.25
Stockholms län,0184,Solna,01840103,3 Kungshamra,698,699,907,77.07,17.19,12.18,11.17,2.01,16.76,20.49,12.61,3.44,1.15,0.57,0.14
Stockholms län,0184,Solna,01840104,4 Bergshamra Ö,1041,1044,1226,85.15,23.15,7.68,8.55,8.84,23.15,8.74,8.55,9.51,0.48,0.58,0.29
Stockholms län,0184,Solna,01840105,5 Haga,597,600,789,76.05,19.93,10.39,6.87,7.2,19.6,11.22,12.56,9.05,0.84,0.67,0.5
Stockholms län,0184,Solna,01840106,6 Huvudsta Ingenting,1122,1127,1323,85.19,28.16,11.05,8.73,4.9,22.28,6.95,6.06,9.54,0.53,0.71,0.35
Stockholms län,0184,Solna,01840107,7 Huvudsta SO - Västraskogen,1051,1058,1293,81.83,22.65,8.37,7.23,7.23,29.21,9.04,4.47,10.66,0.19,0.38,0.66
Stockholms län,0184,Solna,01840108,8 Huvudsta S,1186,1194,1445,82.63,21.5,8.85,8.94,4.3,28.33,10.46,5.48,10.54,0.76,0.42,0.59
Stockholms län,0184,Solna,01840109,9 Huvudsta Centrum Ö,1117,1124,1334,84.26,22.74,8.24,8.5,5.19,24.35,10.3,5.37,13.79,0.18,0.18,0.53
Stockholms län,0184,Solna,01840110,10 Huvudsta N,1021,1027,1305,78.7,20.18,9.5,7.93,6.46,23.11,10.28,6.17,15.08,0.29,0.39,0.58
Stockholms län,0184,Solna,01840111,11 Huvudsta V,1028,1030,1304,78.99,18.58,6.32,6.91,6.52,28.21,11.77,6.13,13.62,0.68,0.29,0.19
Stockholms län,0184,Solna,01840112,12 Huvudsta SV,1088,1099,1368,80.34,23.07,6.07,7.35,5.61,25.83,8.92,5.24,16.64,0.46,0.55,1
Stockholms län,0184,Solna,01840129,29 Frösunda N,1282,1284,1422,90.3,34.24,11.7,10.84,8.19,17.63,4.06,3.67,8.89,0.31,,0.16
Stockholms län,0184,Solna,01840131,31 Frösunda Centrum,1167,1169,1314,88.96,32.82,10.28,11.05,9.34,17.4,2.83,4.8,10.45,0.26,0.26,
Stockholms län,0184,Solna,01840132,32 Bergshamra N,973,980,1248,78.53,17.68,7.19,7.5,5.45,29.39,13.87,6.68,9.97,0.82,0.41,0.51
Stockholms län,0184,Solna,01840133,33 Bergshamra S,1116,1118,1435,77.91,19.27,10.66,9.59,6.36,24.28,10.66,8.24,8.87,0.99,0.09,0.18
Stockholms län,0184,Solna,01840134,34 Ulriksdal- Bergshamra,1033,1037,1208,85.84,17.23,10.65,7.74,5.23,24.2,12.78,12,7.16,1.36,0.1,0.39
Stockholms län,0184,Solna,01840135,35 Huvudsta Ö,808,812,984,82.52,22.77,11.14,7.43,5.07,22.03,12.75,8.17,7.43,1.36,0.12,0.49
Stockholms län,0184,Solna,01840137,37 Agnesberg,1144,1153,1407,81.95,22.64,6.56,5.59,5.33,28.93,11.1,7.17,10.93,0.17,0.44,0.69
Stockholms län,0184,Solna,01840138,38 Bagartorp,833,842,1089,77.32,14.29,6.36,4.44,4.08,33.97,13.81,7.2,14.41,0.24,,0.83
Stockholms län,0184,Solna,01840139,39 Huvudsta Centrum V,1045,1054,1330,79.25,23.64,6.12,6.6,5.45,27.66,10.33,5.55,12.44,0.57,0.57,0.76
Stockholms län,0184,Solna,01840142,42 Järvastaden N,1194,1199,1338,89.61,33.08,13.57,9.8,6.45,19.43,5.7,4.61,6.78,0.08,0.42,0.33
Stockholms län,0184,Solna,01840143,43 Ritorp S-Frösunda,1092,1095,1276,85.82,27.56,8.52,9.52,5.77,23.26,6.5,6.32,11.26,0.09,0.09,0.27
Stockholms län,0184,Solna,01840144,44 Huvudsta pampasparken,969,978,1206,81.09,24.25,7.64,8.36,5.16,25.8,7.95,4.85,14.04,0.52,0.41,0.72
Stockholms län,0184,Solna,01840213,13 Skytteholm SO,903,906,1136,79.75,17.5,6.87,5.98,3.1,31.34,12.51,4.65,16.61,0.44,0.22,0.22
Stockholms län,0184,Solna,01840214,14 Skytteholm S,1364,1373,1636,83.92,20.23,7.26,7.7,7.11,24.34,11.95,6.23,13.64,0.59,0.22,0.58
Stockholms län,0184,Solna,01840215,15 Solna Centrum,1168,1173,1574,74.52,28.34,8.22,8.9,5.48,21.23,8.82,3.51,13.96,0.34,0.17,0.43
Stockholms län,0184,Solna,01840216,16 Skytteholm SV,1194,1203,1473,81.67,25.8,7.12,6.87,6.7,23.53,8.54,5.44,14.41,0.75,0.25,0.5
Stockholms län,0184,Solna,01840217,17 Råsunda SV-Solna strand,888,894,1119,79.89,21.28,7.32,8.11,6.53,27.14,9.23,4.73,13.18,0.56,1.01,0.56
Stockholms län,0184,Solna,01840218,18 Råsunda Centrum,1014,1018,1187,85.76,27.71,11.44,9.96,6.02,17.55,8.19,7.1,10.55,0.3,0.59,0.29
Stockholms län,0184,Solna,01840219,19 Råsunda V,1213,1224,1478,82.81,22.92,9.65,7.42,5.44,21.76,12.04,6.27,12.78,0.66,0.66,0.57
Stockholms län,0184,Solna,01840220,20 Råsunda Filmstaden,1221,1227,1364,89.96,25.8,11.71,13.84,6.8,21.46,4.42,5.32,9.58,0.41,0.25,0.49
Stockholms län,0184,Solna,01840221,21 Råsunda N,1154,1158,1322,87.59,25.56,9.62,10.14,6.15,22.1,7.37,6.93,10.05,0.78,0.35,0.35
Stockholms län,0184,Solna,01840222,22 Arenastaden,958,962,1176,81.8,30.9,9.19,8.04,5.11,21.09,7.93,5.32,11.27,0.42,0.31,0.42
Stockholms län,0184,Solna,01840223,23 Råsunda SO,1248,1255,1554,80.76,25.08,10.9,6.57,5.77,17.87,10.9,7.13,13.38,0.64,0.56,0.48
Stockholms län,0184,Solna,01840224,24 Råsunda Ö,1069,1078,1378,78.23,22.45,9.92,9.17,5.52,21.42,9.92,7.39,12.35,0.84,0.19,0.83
Stockholms län,0184,Solna,01840225,25 Haga Norra,858,863,1124,76.78,23.89,8.28,8.74,6.76,23.31,7.81,6.41,13.75,0.23,0.23,0.58
Stockholms län,0184,Solna,01840226,26 Hagalund NV,833,839,1190,70.5,16.93,4.56,3.48,3.6,38.54,16.21,5.04,9.84,0.48,0.48,0.6
Stockholms län,0184,Solna,01840227,27 Rudviken Västravägen,1181,1187,1443,82.26,22.27,7.54,7.03,4.66,26.76,10.33,6.27,12.45,1.1,0.51,0.51
Stockholms län,0184,Solna,01840228,28 Hagalund S,992,998,1505,66.31,18.04,6.96,5.65,4.44,36.39,12.8,4.13,9.27,1.11,0.4,0.6
Stockholms län,0184,Solna,01840230,30 Frösunda S,1083,1086,1328,81.78,21.61,8.22,7.57,5.72,24.84,13.67,4.89,12,0.37,0.09,0.28
Stockholms län,0184,Solna,01840236,36 Råsunda NV - Näckrosen,1236,1245,1449,85.92,23.38,9.63,9.39,5.66,18.77,9.79,9.47,11.81,1.05,0.24,0.72
Stockholms län,0184,Solna,01840240,40 Skytteholm N,1129,1137,1362,83.48,26.57,7.97,6.91,7.09,21.52,8.33,6.64,13.64,0.44,0.27,0.62
Stockholms län,0184,Solna,01840241,41 Råsunda NO,1214,1218,1488,81.85,25.7,11.61,8.24,6.34,18.53,8.9,6.67,12.11,0.74,0.41,0.25
Stockholms län,0184,Solna,01840245,45 Hagalund N,843,845,1193,70.83,19.1,6.17,4.74,3.32,35.82,15.18,4.03,10.32,0.47,0.24,0.12
Stockholms län,0186,Lidingö,01860101,Sticklinge N,1315,1318,1440,91.53,45.78,12.78,11.41,9.81,5.55,0.84,2.59,10.72,0.08,0.15,0.23
Stockholms län,0186,Lidingö,01860102,Sticklinge S - Islinge,1388,1390,1564,88.87,40.56,12.03,12.32,9.08,7.13,2.02,5.33,9.94,0.79,0.29,0.14
Stockholms län,0186,Lidingö,01860103,Näset V,1018,1023,1186,86.26,26.33,13.56,9.14,6.97,17.78,5.8,5.7,13.06,0.2,0.2,0.49
Stockholms län,0186,Lidingö,01860104,Näset Ö,1274,1280,1468,87.19,32.18,13.66,12.01,8.24,14.99,2.9,5.81,9.11,,0.47,0.31
Stockholms län,0186,Lidingö,01860105,Bo - Björnbo,1244,1247,1385,90.04,44.61,13.75,10.85,9.97,5.95,1.85,4.5,8.2,0.08,,0.16
Stockholms län,0186,Lidingö,01860106,Rudboda V - Bosön,1149,1149,1280,89.77,35.94,13.32,11.58,9.23,11.75,2,5.92,9.66,0.26,0.17,
Stockholms län,0186,Lidingö,01860107,Rudboda Ö - Yttringe - Elfvik,1062,1065,1138,93.59,38.7,14.5,10.45,9.51,9.13,1.69,5.84,9.7,0.09,0.28,0.28
Stockholms län,0186,Lidingö,01860108,Torsvik N - Hersby N,1160,1161,1301,89.24,43.62,11.98,11.29,9.74,8.53,1.81,3.79,7.67,0.6,,0.09
Stockholms län,0186,Lidingö,01860109,Torsvik S - centrum,1175,1180,1505,78.41,32.6,12.09,11.49,8.51,12.68,5.11,4.68,10.55,0.43,0.68,0.34
Stockholms län,0186,Lidingö,01860110,Herserud,1402,1405,1601,87.76,39.3,11.7,11.2,10.27,9.56,2.35,4.28,10.91,0.14,0.14,0.14
Stockholms län,0186,Lidingö,01860111,Hersby S,1308,1309,1426,91.8,43.27,14.45,13.23,7.65,5.81,2.52,5.05,6.8,,0.38,0.08
Stockholms län,0186,Lidingö,01860112,Baggeby,1064,1069,1315,81.29,27.54,10.15,8.27,8.74,20.96,5.36,5.17,12.5,0.38,0.19,0.37
Stockholms län,0186,Lidingö,01860113,Bodal,1035,1042,1220,85.41,28.89,9.86,9.66,8.31,16.14,6.38,5.12,14.69,0.19,0.39,0.67
Stockholms län,0186,Lidingö,01860114,Hersby SÖ - Mosstorp,1441,1448,1600,90.5,31.44,14.37,10.96,8.88,10.55,3.82,9.16,9.99,0.42,0.07,0.41
Stockholms län,0186,Lidingö,01860115,Gångsätra V,856,860,1134,75.84,20.79,8.18,6.54,5.37,29.56,8.06,5.84,14.72,0.7,0.12,0.47
Stockholms län,0186,Lidingö,01860116,Larsberg N,1184,1194,1446,82.57,22.97,7.26,8.53,7.43,22.64,7.09,5.32,17.99,0.08,0.34,0.59
Stockholms län,0186,Lidingö,01860117,Larsberg S,984,987,1247,79.15,22.97,7.62,9.15,7.32,25.51,6.3,3.15,15.65,0.51,0.91,0.3
Stockholms län,0186,Lidingö,01860118,Gångsätra Ö,1389,1392,1559,89.29,37.58,12.24,11.09,8.57,11.95,2.74,5.26,8.78,0.58,0.36,0.14
Stockholms län,0186,Lidingö,01860119,Skärsätra,1142,1145,1340,85.45,30.39,11.65,11.56,8.49,14.97,4.9,5.78,11.12,0.18,0.26,0.17
Stockholms län,0186,Lidingö,01860120,Stockby - Mölna V - Fjäderholmarna,826,829,1074,77.19,41.89,13.32,11.74,8.6,10.17,2.42,4.84,6.05,0.12,0.12,0.24
Stockholms län,0186,Lidingö,01860121,Mölna Ö - Brevik V,1252,1252,1402,89.3,38.98,12.7,13.74,8.63,8.95,2.88,4.23,9.11,0.16,0.08,
Stockholms län,0186,Lidingö,01860122,Brevik Ö - Käppala S,1214,1215,1387,87.6,46.54,12.6,11.12,9.8,6.67,1.4,3.13,8.15,,0.08,0.08
Stockholms län,0186,Lidingö,01860123,Gåshaga,1152,1154,1259,91.66,51.39,8.85,11.28,9.72,4.25,0.61,2.6,10.85,0.09,0.17,0.17
Stockholms län,0186,Lidingö,01860124,Ekholmsnäs - Killinge,1041,1044,1170,89.23,35.45,11.91,13.35,6.82,11.91,3.65,5.19,11.24,,0.1,0.29
Stockholms län,0186,Lidingö,01860125,Käppala N,717,727,939,77.42,20.36,5.16,4.6,7.67,24.69,8.37,4.18,23.29,0.42,0.42,1.24
Stockholms län,0186,Lidingö,01860126,Dalénum,1044,1045,1150,90.87,37.07,11.3,12.16,10.34,10.25,2.68,4.5,10.54,0.1,0.19,0.1
Stockholms län,0187,Vaxholm,01870101,Vaxholm Sydost,1286,1297,1453,89.26,30.17,10.03,8.24,9.41,15.47,5.75,6.07,13.69,0.47,0.08,0.62
Stockholms län,0187,Vaxholm,01870102,Vaxholm Mitt,1288,1294,1495,86.56,26.32,12.81,7.07,7.53,22.44,6.21,4.5,11.41,0.54,0.23,0.46
Stockholms län,0187,Vaxholm,01870103,Vaxholm Väst,1451,1455,1654,87.97,25.02,11.23,5.79,7.1,23.02,6.13,5.51,15.09,0.21,0.14,0.27
Stockholms län,0187,Vaxholm,01870104,Vaxholm Norr,1591,1601,1693,94.57,34.51,17.54,8.61,7.42,11.63,2.77,6.22,10.5,0.19,0.13,0.44
Stockholms län,0187,Vaxholm,01870105,Vaxholm Nordost,1062,1066,1152,92.53,38.42,16.2,8.1,7.91,10.73,2.45,4.05,11.58,0.09,0.19,0.28
Stockholms län,0187,Vaxholm,01870106,Vaxholm Öst,1227,1239,1344,92.19,28.85,11.9,8.64,8.64,14.26,4.89,5.46,16.14,0.33,0.24,0.89
Stockholms län,0188,Norrtälje,01880101,Norrtälje - Kvisthamra,1177,1182,1322,89.41,27.61,11.72,8.84,7.48,19.29,5.01,7.73,11.64,0.34,,0.34
Stockholms län,0188,Norrtälje,01880102,Norrtälje - Flygfältet,998,1006,1226,82.06,20.54,6.91,4.31,5.51,32.46,9.92,4.21,14.53,0.3,0.5,0.8
Stockholms län,0188,Norrtälje,01880103,Norrtälje - Grossgärdet - Nordrona,949,959,1169,82.04,19.92,8.01,4.43,6.22,30.03,8.64,5.48,15.28,1.16,0.21,1.04
Stockholms län,0188,Norrtälje,01880104,Norrtälje - Bryggården,1357,1374,1616,85.02,23.43,8.25,4.27,5.9,29.33,7.15,4.2,15.55,0.37,0.74,1.16
Stockholms län,0188,Norrtälje,01880105,Norrtälje Övre Bryggårdsgärdet Moseb,808,815,950,85.79,22.65,10.89,6.81,5.69,25.62,5.32,4.95,16.34,0.74,0.5,0.86
Stockholms län,0188,Norrtälje,01880106,Norrtälje - Gransäter,792,803,929,86.44,24.75,8.46,5.93,4.8,29.55,5.56,4.17,15.66,0.13,0.38,1.37
Stockholms län,0188,Norrtälje,01880107,Norrtälje - Grind - Långgarn,1376,1391,1678,82.9,22.89,9.23,4.8,5.81,31.61,5.16,4.87,15.26,0.07,,1.01
Stockholms län,0188,Norrtälje,01880108,Norrtälje - Solbacka,1212,1222,1341,91.13,24.5,8.58,6.44,5.2,28.88,5.36,4.04,15.68,0.25,0.58,0.82
Stockholms län,0188,Norrtälje,01880109,Norrtälje - Fågelsången,980,987,1090,90.55,25.41,10.1,6.53,6.22,28.88,4.59,4.18,12.35,0.61,0.92,0.71
Stockholms län,0188,Norrtälje,01880110,Norrtälje - Vigelsjö,982,1006,1293,77.8,15.99,6.42,3.56,5.09,34.52,8.25,4.48,20.16,0.1,0.31,2.39
Stockholms län,0188,Norrtälje,01880111,Norrtälje - Stadskärnan,1549,1564,1794,87.18,22.98,8.97,6.78,7.42,25.76,6.91,4.58,15.49,0.58,0.13,0.9
Stockholms län,0188,Norrtälje,01880112,Norrtälje - Bältartorp - Hamnen,900,911,1070,85.14,22.22,8.89,6.11,5.22,32.22,8.44,3.56,11.89,1,0.11,1.21
Stockholms län,0188,Norrtälje,01880113,Norrtälje - Färsna - Öster Knutby,478,481,589,81.66,23.64,5.44,7.74,6.49,25.73,8.16,6.28,15.06,0.84,,0.62
Stockholms län,0188,Norrtälje,01880201,Väddö Södra,733,745,854,87.24,17.19,13.64,4.64,6.55,21.96,8.59,5.05,20.74,0.14,,1.61
Stockholms län,0188,Norrtälje,01880301,Väddö Norra,883,893,1035,86.28,25.14,10.42,4.53,5.89,21.52,6,3.51,21.74,0.23,0.23,1.01
Stockholms län,0188,Norrtälje,01880302,Älmsta,1164,1174,1418,82.79,22.94,10.31,4.3,5.41,26.2,6.1,3.61,20.45,0.26,,0.85
Stockholms län,0188,Norrtälje,01880501,Hallsta Centrum,684,693,898,77.17,10.82,5.85,2.34,3.51,41.37,5.7,1.61,27.05,0.29,0.44,1.3
Stockholms län,0188,Norrtälje,01880502,Hallsta Norra,793,802,1059,75.73,10.21,5.04,2.52,4.54,41.61,4.54,2.02,27.24,0.5,0.88,1
Stockholms län,0188,Norrtälje,01880503,Herräng,744,747,882,84.69,17.74,8.74,2.02,3.9,32.12,6.99,2.15,25,0.13,0.94,0.4
Stockholms län,0188,Norrtälje,01880504,Häverö,1084,1097,1272,86.24,16.7,7.38,2.77,5.35,36.16,4.98,1.57,23.8,0.37,0.37,1.19
Stockholms län,0188,Norrtälje,01880601,Edebo-Ununge,1033,1045,1271,82.22,13.94,10.65,3.1,4.55,29.62,6.39,1.94,26.72,0.58,0.97,1.15
Stockholms län,0188,Norrtälje,01880801,Edsbro,838,848,979,86.62,22.08,10.5,2.98,5.61,24.34,5.97,3.22,23.27,0.24,,1.06
Stockholms län,0188,Norrtälje,01880901,Fasterna,763,776,909,85.37,15.47,9.17,5.9,8.13,23.72,6.95,3.8,25.16,0.13,0.66,1.68
Stockholms län,0188,Norrtälje,01881001,Rimbo Norra,1196,1219,1485,82.09,22.91,6.61,4.18,5.27,28.85,6.77,3.34,20.32,0.42,0.25,1.8
Stockholms län,0188,Norrtälje,01881002,Rimbo Södra,934,954,1230,77.56,21.84,6.85,4.18,3.96,34.15,5.78,1.93,20.24,0.43,,2.1
Stockholms län,0188,Norrtälje,01881003,Rimbo ombygd,805,814,938,86.78,22.48,11.43,3.98,9.44,16.52,6.46,3.73,24.22,0.5,0.25,0.86
Stockholms län,0188,Norrtälje,01881004,Rimbo Östra,891,904,1097,82.41,16.84,9.54,4.6,5.72,33.78,6.96,2.02,19.75,0.11,0.22,1.44
Stockholms län,0188,Norrtälje,01881101,Rö - Skederid - Husby-Sjuhundra,1475,1491,1699,87.76,24.61,10.17,4.14,6.58,21.42,5.9,4,21.56,0.2,0.41,1.07
Stockholms län,0188,Norrtälje,01881401,Gottröra - Närtuna,933,942,1114,84.56,23.69,10.5,4.39,6.54,16.4,4.5,2.36,29.47,,0.21,0.96
Stockholms län,0188,Norrtälje,01881601,Lohärad - Malsta,630,639,752,84.97,21.43,11.11,3.97,9.37,24.13,4.76,2.54,21.11,0.16,0.32,1.25
Stockholms län,0188,Norrtälje,01881801,Estuna,1080,1094,1230,88.94,25.09,12.59,4.54,6.3,23.98,5.19,3.98,17.31,0.37,0.09,1.28
Stockholms län,0188,Norrtälje,01881901,Söderby Karl,721,727,833,87.27,20.8,14.56,3.88,3.61,23.58,6.8,3.88,21.5,0.14,0.42,0.69
Stockholms län,0188,Norrtälje,01882001,Roslags-Bro,1041,1054,1170,90.09,22.96,14.6,5.48,5,19.69,5.86,3.55,21.13,0.38,0.29,1.23
Stockholms län,0188,Norrtälje,01882101,Vätö,844,856,1005,85.17,21.56,11.37,4.74,6.64,24.41,6.16,2.96,21.45,,0.24,1.4
Stockholms län,0188,Norrtälje,01882201,Rådmansö,1531,1541,1761,87.51,25.54,9.99,4.7,5.81,19.27,5.55,4.44,24.04,0.26,0.07,0.65
Stockholms län,0188,Norrtälje,01882301,Frötuna Södra,886,893,1029,86.78,30.36,9.71,5.42,5.19,22.46,3.5,3.72,18.96,,0.56,0.78
Stockholms län,0188,Norrtälje,01882302,Frötuna Norra,1060,1067,1183,90.19,28.87,7.55,4.62,6.79,24.25,5.28,2.83,19.53,,0.09,0.66
Stockholms län,0188,Norrtälje,01882401,Blidö,895,904,1040,86.92,28.94,9.61,4.92,6.15,21.9,7.6,2.79,17.54,0.22,0.11,0.88
Stockholms län,0188,Norrtälje,01882501,Bergshamra,1421,1434,1656,86.59,26.04,10.42,5.21,7.11,20.2,5.07,3.31,21.11,0.21,0.49,0.77
Stockholms län,0188,Norrtälje,01882502,Hysingsvik,699,704,783,89.91,24.61,14.59,3.86,6.29,17.6,7.01,3.86,21.03,,0.57,0.57
Stockholms län,0188,Norrtälje,01882601,Riala,967,984,1162,84.68,20.89,9.72,4.03,5.69,20.89,5.27,2.79,29.06,0.31,0.41,1.73
Stockholms län,0191,Sigtuna,01910101,1 Sjudargården/Prästängen/S:t Per,1286,1291,1465,88.12,37.01,10.81,7.08,8.79,12.75,2.57,3.27,16.56,0.39,0.08,0.39
Stockholms län,0191,Sigtuna,01910102,2 Centrala Sigtuna/Utsikten/Viken,1419,1425,1644,86.68,33.76,8.46,8.25,8.25,14.73,4.23,4.65,16.28,0.28,0.56,0.42
Stockholms län,0191,Sigtuna,01910103,3 Brännbo/Klockbacken,1303,1311,1618,81.03,27.94,8.52,6.83,10.44,18.27,4.37,5.37,16.73,0.23,0.38,0.53
Stockholms län,0191,Sigtuna,01910122,22 Norra Sigtuna,1419,1423,1624,87.62,39.75,8.46,6.91,9.09,11.13,2.18,3.74,17.69,0.14,0.07,0.28
Stockholms län,0191,Sigtuna,01910204,4 Til,1413,1421,1666,85.29,31.35,9.41,6.94,9.2,15.5,4.74,3.18,18.33,0.14,0.21,0.56
Stockholms län,0191,Sigtuna,01910605,5 Norrbacka/Arenberga,1307,1313,1508,87.07,25.25,6.58,6.5,7.8,25.86,5.13,3.75,18.29,0.15,0.23,0.46
Stockholms län,0191,Sigtuna,01910606,6 Norrbacka,950,959,1337,71.73,15.16,3.68,2.74,4.84,35.79,11.05,2.53,21.89,0.42,0.74,0.83
Stockholms län,0191,Sigtuna,01910607,7 G:a Märsta,997,1013,1318,76.86,17.75,6.32,5.12,7.02,29.99,7.82,3.11,20.66,1,0.1,1.09
Stockholms län,0191,Sigtuna,01910608,8 Sätuna,836,849,1101,77.11,19.98,5.02,3.35,4.78,31.34,7.42,2.51,22.85,0.24,1.67,1.53
Stockholms län,0191,Sigtuna,01910609,9 Norra Ekilla/Södra Ekilla,1185,1194,1486,80.35,23.54,4.39,4.39,4.89,29.11,7,3.46,22.36,0.17,0.25,0.59
Stockholms län,0191,Sigtuna,01910610,10 Centrala Märsta,1090,1098,1414,77.65,19.45,4.31,4.4,4.59,31.1,8.72,3.85,20.64,0.64,0.83,0.73
Stockholms län,0191,Sigtuna,01910611,11 Ekillatorp/Märsta centrum,1163,1181,1666,70.89,16.25,4.39,4.13,6.96,33.71,8.25,4.21,20.89,0.26,0.52,1.35
Stockholms län,0191,Sigtuna,01910612,12 Tingvalla,631,637,1055,60.38,11.09,3.65,2.06,3.17,45.64,8.56,1.74,21.87,0.63,0.48,0.94
Stockholms län,0191,Sigtuna,01910617,17 Odensala,1216,1228,1421,86.42,31.58,8.14,4.44,8.47,16.53,4.44,3.29,22.04,0.58,,0.81
Stockholms län,0191,Sigtuna,01910819,19 Norra Rosersberg/Skånela,912,917,1106,82.91,30.37,10.09,5.92,6.03,15.02,3.84,2.74,24.01,0.33,0.44,0.55
Stockholms län,0191,Sigtuna,01910820,20 Södra Rosersberg,892,901,1058,85.16,23.09,7.4,4.71,7.06,24.22,7.06,4.26,20.4,,0.78,0.89
Stockholms län,0191,Sigtuna,01910918,18 Lunda/Skepptuna/Vidbo,833,839,1003,83.65,21.85,10.92,4.8,8.4,15.13,4.2,3.12,30.01,0.24,0.24,0.72
Stockholms län,0191,Sigtuna,01911213,13 Östra Valsta,792,797,1163,68.53,13.89,4.17,3.03,6.82,37.75,9.72,2.65,20.45,0.38,0.13,0.63
Stockholms län,0191,Sigtuna,01911214,14 Norra Valsta,742,755,1136,66.46,12.67,3.1,2.7,5.26,42.18,11.59,1.75,19.41,0.27,0.13,1.32
Stockholms län,0191,Sigtuna,01911215,15 Valsta centrum,662,664,1021,65.03,13.14,2.42,1.66,9.21,44.11,9.06,3.17,15.11,0.3,0.6,0.15
Stockholms län,0191,Sigtuna,01911216,16 Östra Steninge,1405,1410,1651,85.4,22.92,4.98,3.84,10.82,30.04,6.83,2.85,16.44,0.21,0.21,0.35
Stockholms län,0191,Sigtuna,01911221,21 Västra Steninge,1113,1118,1349,82.88,29.38,5.12,4.04,10.51,23.18,5.48,3.05,18.06,0.18,0.18,0.45
Stockholms län,0191,Sigtuna,01911223,23 Södra Valsta,830,834,1261,66.14,17.83,4.22,2.65,6.75,40.12,8.31,2.29,16.14,,0.48,0.48
Stockholms län,0192,Nynäshamn,01920101,Nynäshamn 1 Sandhamn,714,720,803,89.66,21.15,5.04,4.48,7.56,32.77,6.16,4.76,17.23,0.14,,0.69
Stockholms län,0192,Nynäshamn,01920102,Nynäshamn 2 Estö Ö,933,940,1062,88.51,28.94,5.47,5.36,6.97,21.22,7.29,4.82,17.79,0.96,0.11,0.64
Stockholms län,0192,Nynäshamn,01920103,Nynäshamn 3 Estö V,976,984,1200,82,18.75,7.07,6.56,6.25,26.43,7.99,6.66,18.55,0.2,0.51,0.41
